http://forum.moya-semya.ru/index.php?app=forums&module=forums&controller=topic&id=65149&do=findComment&comment=4316072,"На РаботеУ нас в начале 90-х была овчарка, черная, немецкая. Кобель по имени Ральф. А жил в квартире( представляете). Ну писался часто маленький, их до 6 месяцев и ругать нельзя, надо хвалить на улице. А тренировать надо прямо с рождения- послушание, не разрешать чужим гладить, есть из чужих рук, охранять свою территорию. И наказывать- окриком, дернуть сильно поводок, сердитый голос сделать. Они все понимают!Такого ума, как у овчарки нет ни у одной породы. Но очень тонкая психика, может очень испугаться чего-либо, потом всю жизнь бояться. Наш испугался маленький упадшего на него с грохотом рекламного щита и потом панически всю жизнь боялся грома. Как гроза, начинает носится, прятаться тебе на руки. Мучение с ним было.А вообще это серьезная собака, с ней нельзя сюсюкать, ласкать, как болонку. Тогда уже будет не собака, а кошка. Ну что еще хотите- спрашивайте!",Unknown
http://forum.moya-semya.ru/index.php?app=forums&module=forums&controller=topic&id=65149&do=findComment&comment=4316105,"На РаботеПрибылые пальцы лучше купировать, иногда они приводят к серьезным травмам, например, когда собака проваливается на насте   - эти пальцы очень сильно травмируют лапы.",Unknown
http://forum.moya-semya.ru/index.php?app=forums&module=forums&controller=topic&id=65149&do=findComment&comment=4316191,"На РаботеЕсли не секрет, в каком питомнике щена приобрели?Естественный корм - дело, безусловно, хорошее. Но, не в коем случае не кормите малышку овсяной кашей. Немцам крайне не рекомендуется овсянка. Мой Вам совет - давайте девчонке нежирный творожок, вареное мясо, кашку варите гречневую, на мясном бульоне. Еще хорошо в кашку морковку добавлять - полезно для малышки.",Unknown
http://forum.moya-semya.ru/index.php?app=forums&module=forums&controller=topic&id=65149&do=findComment&comment=4316220,"ДискордЕсли модераторы сочтут за рекламу, извиняюсь, удалю. Зильбер Вассефаль(филиал от Петрозаводского).Рядом с нами, в Кольчугино.Питомник вроде неплохой. Хозяйка видно, что собак знает и умеет с ними обращаться. Только вот ела она у нас, как будто голодала неделю...Девочки, мне ей позволять кусать руки играя? Вроде не очень больно, да и не со зла она, а играя... Или это приведет к плохому, как говорят?...И еще. мне кажется у нее блохи, все кусает себя. чешется... Завтра помою со спецшампунем.Каша перловая(на бульоне с говядиной) ей не понравилась(овсянку знали, что нельзя...)рис съела. Вот желудки варю куриные на завтра...",Unknown
http://forum.moya-semya.ru/index.php?app=forums&module=forums&controller=topic&id=65149&do=findComment&comment=4316232,"На РаботеНе давайте перловку, она никакой питательной ценности не несет, а только засоряет желудокМыть не спешите, лучше купите капли на холку от блох.",Unknown
http://forum.moya-semya.ru/index.php?app=forums&module=forums&controller=topic&id=65149&do=findComment&comment=4316233,"На РаботеНет, не позволяйте. Это войдет в привычку, и когда Ваша девчонка вырастет, уже будет больно.По поводу каши: перловка занимает место в желудке, и все. Съела песя - через час опять голодная. Давайте гречку.Выставлять планируете?",Unknown
http://forum.moya-semya.ru/index.php?app=forums&module=forums&controller=topic&id=65149&do=findComment&comment=4316308,,Unknown
http://forum.moya-semya.ru/index.php?app=forums&module=forums&controller=topic&id=65149&do=findComment&comment=4316403,"Это точно. Обожаю немцев. У нас в двухкомнатной квартире жил 14 лет. Дрессировать водили на специальные курсы к тренеру.У нашей собаки тоже такая была. Нечего мы с ней не делали.Завидую, тоже такую собаку хочу, но пока дети маленькие, не рискну.",Unknown
http://forum.moya-semya.ru/index.php?app=forums&module=forums&controller=topic&id=65149&do=findComment&comment=4316614,"На РаботеПоздравляю с пополнением  У Зильберов хорошие собаки, много лет подряд лучшим питомником признавались. А от кого у вас девочка, как зовут (можно в личку)?Все любящие хозяева мнительные, особенно поначалу и с щенками, это естественно  Залысинка может быть на месте бывшей царапины, у моего после болячек корки отваливаются вместе с шерстью и тоже голая кожа, пока шерсть новая не отрастет. Вы же недавно малышку взяли, а в щенячьей куче родного дома вполне могли ""травмы"" получить, зубки ведь острые у них. Понаблюдайте пока, если не зарастет или новые появятся, то к врачам.А прибылые пальцы... Вы уверены, что это они, на каких лапах? Встречается, конечно, такое, но нечасто и обычно заводчики сами их купируют, до продажи, как с ними щенков актировать. Это касаемо действительно прибылых пальцев на задних лапах, а на передних сбоку и должен быть пальчикА возраст какой? Щенки должны часто писаться, у них же все еще маленькое и терпеть не умеют, тем более на улице они еще не бывали. Привыкнет и научится.Руки кусать не давайте, она, конечно, играет, но в то же время проверяет - до какой степень это можно делать. Как вы сами терпите, щенячьи укусы же самые болючие? Цапнула сильно - строгим голосом ""Нельзя!"" - через пару секунд похвала и игры с игрушкой. Игрушку на веревочке желательно, мячик например, и играйте как с  котенком, инстинкт добычи развивайте.Урия Гип хороший совет дала насчет ""растрепки"", я своему из пожарного шланга такую колбасу делала, отличная вещь  Только это когда постарше станете, а то тяжелый получается, сволочь.",Unknown
http://forum.moya-semya.ru/index.php?app=forums&module=forums&controller=topic&id=65149&do=findComment&comment=4316916,"СюсюмберДискордПерловка не пошла. Давать не буду.Выставлять хотелось бы конечно. Опыта правда нет, но качественный уход и еду постараюсь обеспечить.Урия Гип Точно! Сделаю такую штуку! Пасиб за совет!Зараза  вот я глупая...    Конечно на задних ничего нет... На передних это... Значит не страшно.С пописами разобрались вроде.    Ночью она жару давала, муж так и спал на первом этаже чтобы подтирать за ней   . Говорит, пробовал выводить на улицу, не делает там ничего...А у нас с ней вроде получается иногда. Я примерно через 5 минут после еды смотрю-заволновалась, крутится, поскуливает... Я валенки натягиваю, ""теленка"" на руки и вперед!    Утром все хорошо получилось, не зря ходили.Ей на улице нравится. Побегает, снег повскидывает, прутики погрызет, дела сделает и домой. Я ее вывожу на 5 минут, не больше. Застудить боюсь.По лесенке не даю спускаться и подниматься, сокровище свое ношу на руках...Сейчас вон спит у дивана. Умоталась с сыном играючись.    Кошке жуть как хочется ""новенькую"" обнюхать, но страшно. Так смешно наблюдать за ее опасливыми попытками подойти...",Unknown
http://forum.moya-semya.ru/index.php?app=forums&module=forums&controller=topic&id=65149&do=findComment&comment=4316963,"На РаботеА я своему давала крупу- сечку какую-то ( но не гречку), может из пшеницы, не помню. Быстро варится и хорошо ел, и дешевая была.А помыли сразу, шампуня я такого что-то не помню, помыли с человеческим. Чистенький был. А взрослого вообще не мыли, только вычесывали щеткой специальной, на улице. Для тонуса приучила я его ползать и прыгать через высокий забор( метра 2). Очень не любил команду "" ползи"", такое страдание изображал на лице. Но не ослушивался, ползал. А прыгал через забор 30 раз( 15 туда и 15 обратно. А я считал- последний разок- птичкой перелетал.А подрастет- сразу на улицу, все-таки это собака уличная.",Unknown
http://forum.moya-semya.ru/index.php?app=forums&module=forums&controller=topic&id=65149&do=findComment&comment=4318504,"Девочки, я слышала что какахи у собаки должны быть оформленные и суховатые. А у нас все еще жидковатые. Ну как сказать... Полуоформленные...  Это просто от непривычной еды? Продолжаю переводить на естественный корм. Она сухой уже есть не хочет, свежачок подавай!    Рыбу речную вчера ей сварила, кости выбрала-схавала только в путь!Ночь сегодня уже поспокойнее прошла. Один раз я вставала покормить-погулять в час ночи, один раз муж под утро. Втягиваемся...",Unknown
http://forum.moya-semya.ru/index.php?app=forums&module=forums&controller=topic&id=65149&do=findComment&comment=4318538,"СюсюмберКапли от блох можно с 6 месяцев капать, не раньше. Лучше спреем наверно побрызгать, тем более клещей сейчас нет, зачем сильная обработка?На РаботеЕсли переводите на натуралку, нужно давать витамины. А почему на сушке не оставили? Намного удобнее, и проблем со стулом нет.",Unknown
http://forum.moya-semya.ru/index.php?app=forums&module=forums&controller=topic&id=65149&do=findComment&comment=4318585,"На РаботеМикрофлора кишечника у собак более чувствительна, чем наша, и настраивается все на определенное питание, поэтому смену корма рекомендуют делать постепенно. Привыкнет к определенной еде и стул наладится.Но щенка овчарки я бы оставила на хорошем корме хотя бы до года, потому что растут они очень быстро, в полгода она у вас будет уже как взрослая собака, а суставы еще не окрепнут, поэтому на них будет большая нагрузка. Олесенька 7 правильно говорит - витамины будут нужны, а какие и сколько - сложно рассчитать.И рыбу давать лучше морскую и сырую - больше витаминов и нет опасности подцепить глистов.",Unknown
http://forum.moya-semya.ru/index.php?app=forums&module=forums&controller=topic&id=65149&do=findComment&comment=4318601,"Олесенька 7ЗаразаУ меня почему-то предубеждение против сухих кормов...Вот все кажется, что сделали неизвестно из чего, а я буду ребятенка этим кормить... Витамины я ей куплю какие надо. Мясо давать, творог, рыбу-не проблема совсем... Я хочу ей полноценный рацион. Прям сомнения гложут...А как можно рассчитать количество нехватающих витаминов?Завтра поедем к одной девушке, она занимается дрессурой, консультирует... Спрошу еще ее про корм...И еще, как узнать-нет ли дисплазии тазобедренных суставов? Только когда подрастет? Отец, мать вроде здоровы...",Unknown
http://forum.moya-semya.ru/index.php?app=forums&module=forums&controller=topic&id=65149&do=findComment&comment=4318750,"На РаботеДаш, да нет ничего страшного в этих кормах  Я тоже раньше так думала, а потом покормила натуралкой и поняла, что в ней я уверена меньше. Витамины же продаются в основном комплексные, фиг подберешь, чтоб они гармонировали между собой и с едой.А дисплазия только по снимкам определяется, хотя симптомы можно заметить и в 5-6 месяцев (слабость, вихляющая походка). В этом возрасте как раз происходит резкий рост, а суставы окончательно сформировываются к году, поэтому до года не нужны никакие физические нагрузки и следует избегать лишнего веса (что, кстати, сложнее делать при кормлении натуралкой  ).Здоровые родители - это плюс, но не 100% гарантия, хотя у вас родители имеют керунг (отборное разведение), так что очень маловероятны проблемы по этой части.",Unknown
http://forum.moya-semya.ru/index.php?app=forums&module=forums&controller=topic&id=65149&do=findComment&comment=4318953,"На РаботеПоздравляю! Вы нашли своего лучшего другаУ нас были на обоих локтях всю жизнь, ничего страшного.А я и добавляла, и так давала погрызть морковку. А еще в кашу нам советовали добавлять костную муку и рыбий жир.Я с этим делом затянула, допустила и более серьезные покусы (мне было 14 лет и никакого опыта), лечила щелчками по носу и брызгалкой воды в морду. Прошло моментально.И еще, помнится, нас пугали, что щенок должен есть с подставки, чтобы шея не провисла  Только что вспомнила об этом и теперь даже интересно, что это за мнение такое??",Unknown
http://forum.moya-semya.ru/index.php?app=forums&module=forums&controller=topic&id=65149&do=findComment&comment=4319051,"ЛьвовнаО! Точно! Говорили такое! Надо будет приобресть подставочку.Я слышала, что это не критично, но если хотят собаку выставлять, то нельзя допускать провисания шеи.Купили ""косточки"" и ""колбаски"" для погрызов. Ей нравится!Измочалила почти целую ""колбаску"" за вечер... Только бывает заиграется с сыном, смотрю-штаны спустила с него зубами!   А он только смеется...ЗаразаНаташ, а как-же тогда дрессура с 4-х месяцев, про которую говорят весьма уважаемые кинологи? Прогулки ежедневные с небольшими пробежками? Так до года и лежать собаке, аки поросю? Где грань между физическими нагрузками полезными для роста и развития и вредящими щенку? Не хотелось бы получить кривые лапки...",Unknown
