http://forum.moya-semya.ru/index.php?app=forums&module=forums&controller=topic&id=103663&do=findComment&comment=11167665,"Завтра мои котейки идут к врачу. А 21-го жду их домой. Прошу помощи. Чем кормить лучше (корм). Какой наполнитель использовать. Коты год жили на передержке. Любым советам буду благодарна.Лучше всего для начала спросить об этом у людей, где жили коты. За год коты явно привыкли к определенному наполнителю.  А дальше по обстоятельствам.Удачи! Коты - это счастье!",Unknown
http://forum.moya-semya.ru/index.php?app=forums&module=forums&controller=topic&id=103663&do=findComment&comment=11167685,"Котя скучает по мужу. Со вторника спит на его тапках.  Машина стоит на парковке во дворе, кот ходит вокруг  и вопит.  Я открыла машину, доставала документы  и продукты, Котя просочился  внутрь и уселся на переднее сидение. Сел и сидит. Типа поехали, хотела вытащить, а он когтями в кожу и упирается. Так и сидел минут 10. Потом дошло, что никуда не поедет, расстроился, вылез, заныл и свалил в туман.Муж тоже скучает по коту. Ну и ехидненько так, сколько сегодня трупаков припер? Закапываешь, или так швыряешь?За одну "" хорошую ночь"" 3 мыша. Если охота не удалась 1 мышь. Если дождь, у меня щасье, Котя дома спит.",Unknown
http://forum.moya-semya.ru/index.php?app=forums&module=forums&controller=topic&id=103663&do=findComment&comment=11167732,"Получилось так, что мне пришлось ""отдать"" мою кошку Зосю маме - у неё на радугу ушла Барса. Очень тяжело и плохо мне без Зоси, но мама важнее. Зоська прижилась, она вообще коммуникабельная. Завтра-послезавтра попытаюсь маме сосватать вот эту чудовищу",Unknown
http://forum.moya-semya.ru/index.php?app=forums&module=forums&controller=topic&id=103663&do=findComment&comment=11167774,"Лучше всего для начала спросить об этом у людей, где жили коты.Спрашивала, конечно. Мне сказали, что волонтеры принесут, то и насыпали. Это и корма касается. Сказали только, что едят сухой и влажный корм.",Unknown
http://forum.moya-semya.ru/index.php?app=forums&module=forums&controller=topic&id=103663&do=findComment&comment=11167929,"что волонтеры принесут, то и насыпалиЗначит, котики не привередливые, выбирайте, что Вам больше подойдёт по удобству и по деньгам.Моя ""благородная дворянка"", например, ходит в пустой сетчатый лоток. Ее младший брат, живущий у моих детей - большой любитель ландшафтного дизайна, ему обязательно порыться основательно надо. Причём если в лотке мало наполнителя - будет ходить и канючить, пока не подсыпят. Сын ему покупает опилочный наполнитель. Как по мне - он плохо запахи маскирует.Насчет корма - наш ветеринар одобряет Пурину для стерилизованных котов. Нас с Матильдой устраивает: меня цена, Мотьку - вкус.",Unknown
http://forum.moya-semya.ru/index.php?app=forums&module=forums&controller=topic&id=103663&do=findComment&comment=11167935,"Моя ""благородная дворянка"",У вас королева, если по взгляду судить ).Я сейчас как бешеная мамочка. Куда бежать и что делать ).",Unknown
http://forum.moya-semya.ru/index.php?app=forums&module=forums&controller=topic&id=103663&do=findComment&comment=11167951,"Я сейчас как бешеная мамочка. Куда бежать и что делать ).Котикам не так много и надо. Лотки, конечно, мисочки для корма и воды, когтеточки. Моя звезда игнорирует всякие прилады типа туннелей и домиков-лежанок. Из игрух признает только мышек, которые серые, меховые. Из всяких шпагатов плетеных не любит. Мисочки берите которые тяжелые, устойчивые, чтобы не гоняли их по полу при еде. Ну а наполнителей и кормов сейчас на любой вкус и кошелек! Удачи вам!",Unknown
http://forum.moya-semya.ru/index.php?app=forums&module=forums&controller=topic&id=103663&do=findComment&comment=11168792,"Беляш продолжает эволюционировать. Валялась с котиком на диване, естественно, фотографировались. Отложила телефон - котя живо заинтересовался (конечно, у него же в нем игрушка закачена), В общем, умудрился перевести камеру во фронтальный режим и даже сделать фото.Результаты котосессии здесь.Вообще, кот умеет включать и выключать свет по собственному желанию, открывать коробочки (особенно если в них лежат ушные палочки - кстати, как он догадывается, что это - именно они, уже начала складывать ""копоушки"" в непрозрачную коробку из-под крема). Теперь вот фото делает. Я скоро не удивлюсь, если он самостоятельно начнет отвечать на публикации (типа ""жми лайк, если ты кот, и сидишь с аккаунта хозяина"").",Unknown
http://forum.moya-semya.ru/index.php?app=forums&module=forums&controller=topic&id=103663&do=findComment&comment=11168822,"Сын ему покупает опилочный наполнитель. Как по мне - он плохо запахи маскирует.Запахи хорошо маскирует бентонитовый наполнитель.Насчет корма - наш ветеринар одобряет Пурину для стерилизованных котов.Мои на Про Плане для стерилизованных. Знакомой ветеринар рекомендовал Карми, попробую своим заказать на пробу.",Unknown
http://forum.moya-semya.ru/index.php?app=forums&module=forums&controller=topic&id=103663&do=findComment&comment=11170403,"Приехали сегодня, к папе в больницу. Папа Софию целует и ...София кто тебе нос расцарапал? Кто, кто, Йоня!!Рассказ дочери.Я ела яблоко, Йоня пришла ко мне и стала нюхать яблоко. Я ей  яблоко к носу сунула, она не хочет, а потом я яблоко ей в рот запихала,   ну и она мне нос поцарапала. В общем, папа, Йоня яблоки не любит. А еще Йоня меня за руку кусает, когда я к ней в домик лезу.  Вот так мы с ней и живем.  И вздоооох .. тяжкий.Хорошо хоть Котя добрый,  но яблоки тоже не ест.Меня один Рэд любит, играет со мной ... и яблоки ест!! Представляешь папа, даже огрызки ест!!Йоня на Софию делает кислую морду, и всегда когти на готове.",Unknown
http://forum.moya-semya.ru/index.php?app=forums&module=forums&controller=topic&id=103663&do=findComment&comment=11173577,"У нас боевое крещение. Вернулся мой Кося с улицы, а боках клочки висят (хорошо хоть небольшие, у нас шерсть густая, красивая), на ухе царапина и видно что кровь текла, пахнет пылью какой-то. Какой то не такой мой домашний ласковый кот- глаза бешеные. Отлежался немного и на ручки полез- вспомнил, что он милый, ручной, домашний котик....",Unknown
http://forum.moya-semya.ru/index.php?app=forums&module=forums&controller=topic&id=103663&do=findComment&comment=11174035,"Котя пришел домой с хромой лапой. Еле еле влез на террасу,  тихонько заволокся домой, протащился на кухню, выпил поллитра молока, потом упал в холле под обогреватель... всего ощупала, лапы все по костям разобрала, передняя правая лапа, в локтевом суставе болезненная.Значит грохнулся где- то. Пока сон лучшее лекарство, потом будем поглядеть.Дочь успела расстроить отца, муж требует, такси и рентген страдальцу.  Пообещала намазать мазью и забинтовать. Муж выдохнул, ну хоть полечиии егооо. (Не удивлюсь, если скорую вызовет к коту).",Unknown
http://forum.moya-semya.ru/index.php?app=forums&module=forums&controller=topic&id=103663&do=findComment&comment=11174045,"Тимофею стукнуло 6 месяцев, и кажется он решил, что котом ему быть более не интересно. 

	Утром и вечером носится по квартире как слон, а воет как собака Баскервилей. Издает звуки, что -то между лаем и воем, короче утром я пару раз чуть не получила инфаркт.Научился приносить свои игрушки , что бы ему их кидали. И не устаёт зараза, часами может так бегать туда-сюда.8 марта приходили гости, Тимофей как собака всех обнюхал, пофыркал. Пару человек ему не понравились, сделал им кусь за пятки. Весь вечер просидел на спинке дивана у меня за спиной, при малейшем движении гостей в мои сторону пушился, вставал в стойку и бил гостей лапой. Охранник блин.",Unknown
http://forum.moya-semya.ru/index.php?app=forums&module=forums&controller=topic&id=103663&do=findComment&comment=11174595,"Блин, блин, блин.. не кот, а зараза. Выстригла участок лапы, выл, дрыгался, втерла мазь, забинтовала. Разорался у двери, начал биться с воплем НА ВОЛЮ!! Вынесла болезного на траву,  он шустро так на трех лапах, одна то замотана, погнал с участка. Стою на террасе жду... ушел, обиделси. Через час его сдал бобик, забухтел в прихожей. Котя сидит в своем домике, естессссно без бинта, и вылизаной до дыры лапой.  Затащила домой, давай  снова мять, отека нет, лапа не горячая,  но на нее не встает. Ладно, время обеда, поел куриного супа, аппетит не теряется, потом смотрю он больной лапой очень лихо умывается.  Меня вроде отпустило. Но Котя обиделся сильно.Муж замучал, ежечасно требует сводки о здоровье кота. Когда кот сбег, муж  изволил осерчать. Сейчас мозх мне ковыряет на тему рентгена. Послала ему фотки, где Котя лихо моет больной лапой морду. Не убедила.В общем шлейка наше все.  Гулять будет на поводке.",Unknown
